case,speaker,content,is_fraud
案例-56,王鑫,嗨，赵军，很高兴认识你。我听说你经常在网上投资，有没有什么好建议？,False
案例-56,赵军,是的，我对投资非常感兴趣。最近我发现了一个可以通过投资虚拟货币获得高额回报的平台。,True
案例-56,王鑫,哇，听起来很不错！是什么平台？,False
案例-56,赵军,这个平台叫做“虚拟财富投资”，它通过优化投资策略和利用内幕消息，可以帮助投资者获得巨额利润。,True
案例-56,王鑫,太厉害了！我也想尝试一下，请问怎么加入这个平台？,False
案例-56,赵军,很简单，你只需要在微信上搜索并添加“虚拟财富投资”的官方账号就行了。,True
案例-56,王鑫,好的，我会去添加的。谢谢你的建议！,False
案例-56,赵军,不客气，如果你有什么问题，可以随时来问我。,False
案例-56,王鑫,好的，我会的。再次感谢你的帮助！,False
案例-56,赵军,不用客气，我很乐意帮助你。祝你投资顺利！,False
案例-57,受害者张宇,大家好，我是张宇，我最近听说了一个很不错的投资项目，是关于虚拟货币的。,False
案例-57,诈骗者李伟,你好，张宇。是的，虚拟货币是一个非常热门的投资项目，有很高的回报率。,False
案例-57,受害者张宇,听说这个虚拟货币叫做LCC光锥币，是由南非顶级区块链技术团队研发的，听起来很有潜力。,False
案例-57,诈骗者李伟,没错，LCC光锥币是一个基于中本聪所创造的BTC底层程序上衍生出来的P2P电子加密数字经济体。它有很大的发展空间。,False
案例-57,受害者张宇,听说这个虚拟货币的价格只涨不跌，是不是真的？,False
案例-57,诈骗者李伟,是的，LCC光锥币的价格确实只涨不跌。我们的团队已经做了大量的研究和分析，可以保证这一点。,False
案例-57,受害者张宇,这听起来很不错，我也想加入投资。,False
案例-57,诈骗者李伟,太好了，您可以先购买一些LCC光锥币，通过短期投资可以赚取高额回报。,False
案例-57,受害者张宇,那我应该怎么购买LCC光锥币呢？,False
案例-57,诈骗者李伟,您可以通过我们的官方网站或者手机App购买LCC光锥币，非常方便。我们会指导您具体的操作步骤。,False
案例-57,受害者张宇,好的，我会在您指导下操作的。,False
案例-58,彭某某,王某某啊，你知道吗？最近有一种新的虚拟币叫做“万维币”，它非常热门，未来的升值空间非常大。,False
案例-58,王某某,真的吗？听起来很有意思，怎么购买呢？,False
案例-58,彭某某,购买很简单，你只需要将钱转账给我，我会为你购买相应的“万维币”，然后将其存入你的账户。,True
案例-58,王某某,转账多少钱呢？,False
案例-58,彭某某,由于币值从十几元到几十元不等，你可以根据自己的资金情况决定转账金额。不过我们建议你至少转账10万元，这样才能获得更好的收益。,True
案例-58,王某某,哇，那可不可以提前取出一部分钱呢？,False
案例-58,彭某某,当然可以，不过我们建议你将钱存入账户，这样可以保证资金的安全，并且我们会有专门的“讲师”指导你怎么赚钱。,True
案例-58,王某某,好的，那我会转账给你的。,False
案例-58,彭某某,非常感谢你的信任，我会为你提供最优质的服务。,False
案例-58,王某某,我已经转账了，钱转给你了。,False
案例-58,彭某某,非常好，我会立即为你购买“万维币”。你可以放心，这是一个很有前途的投资。,False
案例-58,王某某,好的，我会等待好消息的。,False
案例-58,彭某某,不过在此期间，我建议你不要把资金取出来，这样才能最大化利益。,False
案例-58,王某某,好，我会听从你的建议。,False
案例-58,彭某某,太好了，我相信你会因此获得丰厚的收益。,False
案例-58,王某某,谢谢你，彭先生。,False
案例-58,王某某,为什么我的钱没有增值，反而缩水了？,False
案例-58,彭某某,可能是市场波动造成的，不用太担心，我们的币种一直都是升值的。,True
案例-58,王某某,我需要取出一部分资金，急需周转。,False
案例-58,彭某某,很抱歉，根据规定我们需要一定的时间才能满足你的要求。,True
案例-58,王某某,你们还是尽快处理，我急需用款。,False
案例-58,彭某某,我理解你的需求，我们会尽快处理的。,False
案例-58,王某某,为什么我无法联系到你们了？,False
案例-58,彭某某,因为我们的团队有时需要隐身操作，以保护你的资金安全。,True
案例-58,王某某,我不再相信你们了，我要报警。,False
案例-59,李露,大家好，我是李露，今天很高兴和大家分享一个非常不可思议的产品——SSG生命能量水。,True
案例-59,张明,李露，这个SSG生命能量水是怎么来的？听说它有很多神奇的功效，真的有这样的效果吗？,False
案例-59,李露,是的，张明，这个SSG生命能量水是从地壳深处的远古海洋水中提取的，经过我们公司的研究和认证，它确实具有很多神奇的功效。,True
案例-59,王丽,那你能具体说说它有哪些功效吗？,False
案例-59,李露,当然了，王丽。这款SSG生命能量水可以逆转衰老、延长寿命，还可以治疗各种疾病。甚至连被硫酸烧坏的脸也可以恢复如初，它真的是一瓶神奇的水。,True
案例-59,张明,哇，听起来太神奇了！那我们要怎么购买这款产品呢？,False
案例-59,李露,非常简单，张明。只需要支付10000元，就可以购买一盒SSG生命能量水。而且，我们还提供高额的返现和奖励，让你获得更多的利益。,True
案例-59,王丽,返现和奖励是怎么操作的呢？,False
案例-59,李露,我们是通过发放一种虚拟币，名为“金元”，来实现返现和奖励的。你可以通过发展下线和达到一定销售业绩来获得更多的金元。,True
案例-59,张明,那我可以将金元兑换成现金吗？,False
案例-59,李露,不直接兑换成现金，但你可以在我们公司内部进行交易，将金元用于购买其它产品或服务。而且，金元的价值随着公司的发展会不断提升。,True
案例-59,王丽,听起来挺不错的，我也想试试。不过，这款产品是不是违反医学常识啊？,False
案例-59,李露,王丽，你放心，我们的产品经过了权威机构的认证，是经过科学研究证实的。它确实有很多神奇的功效。,True
案例-59,张明,那好吧，我也想试试这款神奇的水。李露，我要一盒。,False
案例-59,李露,好的，张明，你的下线还有其他产品要买吗？如果有，我们会给你更多的奖励。,True
案例-59,王丽,我也要一盒，还有其他产品吗？,False
案例-59,李露,当然有，王丽。我们还有很多其他的产品，你可以选择购买。,True
案例-59,张明,好，我会向我的朋友们推荐这款产品的。,False
案例-59,李露,非常感谢你们的支持和推荐，我们会给予你们更多的奖励和福利。,True
案例-60,鲁大妈,姐姐，你听说过一个微信群吗？里面有很多股友，分享股票信息和指导老师的名片，我觉得他们很专业，想加入他们。,False
案例-60,姐姐,哦，你是说那种直播间的群吗？我也听说过，里面的老师据说很牛，但是要小心，不要轻易相信他们的推荐。,False
案例-60,鲁大妈,他们说国内股市不好，要在国外软件上投资区块链和美股期货才能避免风险，我觉得有道理，所以我下载了一个叫做“金港国际”的投资平台。,False
案例-60,鲁大妈,我按照他们的指导，投资了某个虚拟货币的金融产品，还把钱打入平台指定的账户。,False
案例-60,鲁大妈,我还赚了好几万，觉得很开心。然后那个分析师又推荐我投资其他产品，我没有疑虑就投了很多钱。,False
案例-60,鲁大妈,但是第七天我发现账户里只剩下1.8万元了，我问分析师，他说没问题，让我再准备钱就能赚回来，结果我没有赚到一分钱，所有的钱都被他们骗走了。,True
案例-61,受害者1,哇，LCC光锥币听起来好厉害啊！不是说涨力涨嘛？我也想投资一点试试。,False
案例-61,诈骗者1,没错！LCC光锥币是由南非顶级区块链技术团队研发的，基于BTC的底层程序。非常有潜力，一定能够让你赚大钱！,True
案例-61,受害者2,真的吗？我听说区块链是未来的趋势，也想参与投资。但是我对这方面的了解不是很多。,False
案例-61,诈骗者1,别担心，我会给你解释的。区块链是一种分布式账本技术，可以保护交易的安全性和隐私性。LCC光锥币使用了中本聪的BTC底层程序，是一种P2P电子加密数字经济体。它的发展前景非常广阔，一定会有很高的回报。,True
案例-61,受害者3,听起来好复杂啊，我还是不太懂。但是，既然你这么说，我也想试一试，看看能不能赚点钱。,False
案例-61,诈骗者1,太好了！LCC光锥币的投资周期短，收益高，风险又低。你算是赶上了一个好时机。我们团队会提供专业的指导和支持，让你轻松赚钱。,True
案例-61,受害者1,听起来太棒了！我也想加入，不过我这边资金有限，能不能先试一点？,False
案例-61,诈骗者1,当然没问题！你可以先试投入一点资金，体验一下投资的乐趣。等你赚到钱后，再加大投资。你会发现，LCC光锥币真的能稳稳地带来30%的收益！,True
案例-61,受害者2,你们有什么实例或者案例可以分享给我们吗？我想更了解一下投资风险和前景。,False
案例-61,诈骗者1,当然有！我们团队已经帮助很多人实现了财富增长，他们都躺着就赚到钱了。如果你有兴趣，我可以向你介绍一些成功的案例。,True
案例-62,小明,如今数字经济时代的大幕已被拉开，作为数字经济时代底层技术的区块链，瑞幸绝不会错过。,False
案例-62,小红,真的吗？瑞幸咖啡官网上写着有关RXChain瑞幸链的信息呢。,False
案例-62,小明,瑞幸咖啡近日表示，RXChain瑞幸链与瑞幸咖啡没有任何关系。,True
案例-62,小红,那为什么RXChain瑞幸链的官网还可以正常访问呢？,False
案例-62,小明,这可能是他们为了混淆视听而故意保留的官网。,True
案例-62,小红,为什么会有这样的谜题呢？像阿里巴巴币也是一样，是阿里巴巴发行的吗？,False
案例-62,小明,据我了解，阿里巴巴币是阿里巴巴集团发行的虚拟货币。,True
案例-62,小红,真的假的？我以为它也是一个诈骗项目。,False
案例-62,小明,阿里巴巴集团确实指控一个迪拜公司侵犯了他们的商标权。,True
案例-62,小红,听说代币发行属于非法行为，是这样吗？,False
案例-62,小明,没错，根据中国人民银行等七部委发布的公告，首次代币发行被定性为未经批准的非法公开融资行为。,True
案例-62,小红,区块链与虚拟加密货币是如何相伴相生的呢？,False
案例-62,小明,虚拟加密货币诞生于区块链技术之后，但区块链与比特币之间并不等同。,False
案例-62,小红,那么虚拟加密货币有什么实际价值吗？,False
案例-62,小明,据我了解，没有实际价值的虚拟加密货币不应该成为区块链技术的应用方向。,True
案例-62,小红,那么区块链技术应该怎样应用呢？,False
案例-62,小明,区块链是未来数字经济的基础设施，应该警惕利用区块链名义的各种骗局。,True
案例-62,小红,你觉得数字金融系统需要怎样的监管体系呢？,False
案例-62,小明,数字金融系统需要建立与之配套的、完善的监管体系，以避免诈骗。,True
案例-62,小红,我们该如何加强对区块链项目的规范呢？,False
案例-62,小明,我们应该逐步将数字金融纳入法制轨道，借助科技手段进行监管，并加强教育宣传。,True
案例-62,小红,最重要的是，我们要建立统一、规范的技术标准，为监管工作提供依据。,False
案例-63,楼俊强,大家好，欢迎来到贝兴公司。我是楼俊强，负责市场推广和合作。我们公司以销售豪车、铁皮枫斗、红酒等高端产品为主，同时赠送等值的“深蓝积分”。这些积分可用于消费和投资购买我们推出的虚拟币“贝蓝币”，获得高额回报。,True
案例-63,楼俊强,我们公司采用先消费后返还积分的模式，积分可按一定比例转换成“贝蓝币”。这样一来，您不仅能买到名贵的产品，还能享受投资获利的机会。,True
案例-63,楼俊强,贝蓝币是一种虚拟货币，可以在我们的交易平台进行买卖和提现。我们将根据市场行情和公司盈利情况来进行操盘，确保您的投资能够获得稳定且高额的回报。,True
案例-63,楼俊强,我们的公司运作团队非常专业，每个人都有自己的职责和分工。我们的技术人员搭建了一个安全稳定的投资平台，确保您的账户和投资信息得到保护。,True
案例-63,客户,听起来确实很不错，我想了解一下投资的门槛和投资回报率。,False
案例-63,楼俊强,投资的门槛非常低，您只需要在商城购买我们的产品，并赠送等值的“深蓝积分”。投资回报率根据您的投资额度和市场行情有所不同。,True
案例-63,客户,那投资风险怎么样？我担心我的投资会亏损。,False
案例-63,楼俊强,我们公司的投资策略非常成熟，我们有经验丰富的操盘手来管理您的投资。他们会根据市场行情和公司盈利情况来进行操作，以确保您的投资能够获得稳定的回报。,True
案例-63,客户,这听起来很有吸引力，我可以参与吗？,False
案例-63,楼俊强,当然可以！我们欢迎您的加入，并将为您提供详细的投资方案和服务。您可以先去我们的商城选择您感兴趣的产品，然后我们会赠送等值的“深蓝积分”给您，以便您进行投资。,True
案例-63,楼俊强,我们的团队会为您提供专业的指导和跟踪服务，确保您的投资顺利进行并获得稳定的回报。如果您有任何疑问或需要帮助，随时都可以联系我们的客服团队。,True
案例-64,杨某,报警人于4月10日通过微信添加了一个荐股群，后添加了该群群主及其助理的QQ，对方推荐一个手机APP让其购买虚拟货币。4月24日，报警人分三次向对方提供的银行账号支付了116800元购买虚拟货币，4月26日她在平台内操作时无法提现，发现被骗，于是报警。,False
案例-64,专业人士,听说你被骗了，能给我讲讲具体的情况吗？,False
案例-64,杨某,当时我通过一个荐股群添加了群主和助理的QQ，他们推荐了一个手机APP让我购买虚拟货币，我付了116800元购买，可是后来在平台上无法提现，发现被骗了。,False
案例-64,专业人士,这个平台是直接推荐给你的吗？你有联系过平台客服吗？,False
案例-64,杨某,平台是群主推荐的，我没联系过客服，因为平台无法提现，我就报警了。,False
案例-64,专业人士,对不起，我只是一位分析师，可能无法给你解决问题。但你可以尝试联系平台客服，或者向相关部门举报此事。,False
案例-65,小黑胖,有一天晚上吃盒饭突然想减肥了，打算把鸡腿卖给小二。但是小二出去买奶茶了，于是先用手机把钱转给了我，让我监督小黑胖有没有把鸡腿放到小二碗里。小黑胖很老实的放了过去，然后目睹了这个经过的我就把钱转给了小黑胖。,False
案例-65,小黑胖,于是渐渐的，整个公司的小伙伴们都开始找我做这个人，成为了一个交易中心一样的人物。日子长了之后，一些问题就出现了。,False
案例-65,小黑胖,首先，这让我这儿集中了大量的信息，大家有信息被泄露的风险。其次，这样做给我一个人带来了很多额外的工作量，随着交易越来越多，我这个中心就会变得很不稳定，容易出岔子。最后，万一我挑一天卷了所有的钱直接跑路，所有人就都傻眼了。,False
案例-65,小黑胖,比特币就是去中心化交易系统中的货币。再一次举个例子说说比特币去中心化的思路假设公司里的小伙伴们有一天决定发明一种虚拟代币，来实现公司内部的交易行为。,False
案例-65,小黑胖,当A和B要交易时，A大喊一声'我拿X个代币给了B！'，所有人听到以后掏出一本小本本（分布式账本），写下A给了B几个代币，这样，A就不能赖账了，因为人民的眼睛是雪亮的~,False
案例-65,小黑胖,同时，为了防止有人随意谎报自己有多少代币，每一次交易都要按时间顺序标记，这样一来，每一个代币都可以追溯来源，确保不是凭空出现的。,False
案例-65,小黑胖,代币的来源就是大家对于这整个去中心化系统的贡献值，只有大家共同记账这个系统才能良性发展，所以为了鼓励大家去记账，系统会给第一个记下来账的人奖励代币，这就是传说中的挖矿。,False
案例-65,小黑胖,随着公司的项目越强大，公司的服务价值就会越来越高。于是在公司发行的代币有限的前提下，这些代币的价值就会跟着涨高。ICO的概念如今能够被广泛接受，与最近流行的共享经济概念关系密不可分，你虽然没有所有权，但你却有使用权，就像你花钱租共享单车一样。,False
案例-65,小黑胖,你买下某公司部分所有权（即股票），就好比你变成了给公司零花钱的爸爸。而孩子（公司）则会尽个孝，例如给你锤个背捏个脚什么的（分红）。,False
案例-65,小黑胖,在ICO中，买代币就是买下公司的使用权，就好比让这孩子写张捶背券给你。,False
案例-65,小黑胖,不以专业经济学家眼光去看待，其实差不太多。,False
案例-65,小黑胖,所以说两种融资凭证（股票和代币）都是有价值的。但是现在股票融资这么成熟，这些人还要去搞ICO出来呢？这不没事找事儿么？,False
案例-65,小黑胖,原因很简单：ICO集资的门槛低。,False
案例-65,小黑胖,"一般ICO的过程是：

项目发行人一般只要向公众发布一个白皮书，解释一下项目原理和代币的功能。

投资者通过比特币或者以太币购买发行的代币。

这个白皮书呢，也不需要是什么高大上的东西，有的甚至非常的简陋。",False
案例-65,小黑胖,可能大家会问，这玩意会不会属于非法集资？还真不是，由于比特币等代币属于'网络虚拟财产'，因此ICO在现有法律下不属于非法集资。在IPO相当昂贵和漫长的情况下，这种方式手续轻便，成本也不高，非常适合很多好的项目孵化。,False
案例-65,小黑胖,所以，官方意识到了ICO的乱象，打算介入，才有文章开头那个新闻，不只中国，外国友人也开始意识到事情不太对了。,False
案例-65,小黑胖,新生事物在诞生的时候，大家都不太了解，所以会给骗子利用的空间。ICO本身是个好东西，只不过现在被别有用心的人利用的太多了而已。,False
案例-65,小黑胖,我想跟大家说，尽量不要参与ICO，如果非要参加的话，一定要找有应用落地的区块链公司，因为只有这样，他们发行的虚拟货币才是有价值的，否则就会想冥币一样，是糊弄鬼的纸片。,False
案例-65,小黑胖,再次强调一遍，看不懂区块链代码的，还是和我一样滚回去搬搬砖好了。,False
案例-65,小黑胖,一夜暴富这种事，不存在！“谁买B，谁傻B”。,False
案例-65,小黑胖,立刻关注【差评】头条号，每天看更多有趣、有料的知识，看到更大的世界！,False
案例-66,黄某,刚开始入群交流，我学到了不少好用易懂的选股方法，当听说还有一个收费学习的直播间，可以免费试听，我便进入直播间继续学习。,False
案例-66,黄某,跟着老师学习，我发现老师们都在推荐在AKOEX平台购买PCE币进行交易，而且群里的人都在宣扬自己的盈利情况，我开始心动了。,False
案例-66,黄某,我将股市内的36万元资金转出，然后转入了AKOEX平台。,False
案例-66,黄某,根据老师的指导，我投资了少部分资金在AKOEX平台上购买了PCE币，并且小赚了一把。,False
案例-66,黄某,老师们一直在以各种攻势推荐我投资更多，我开始觉得可以大赚一笔了，于是我将所有的资金都投入到了PCE币。,False
案例-66,黄某,但是在2018年12月25日凌晨2时，PCE币的价格突然暴跌，我的投资瞬间损失了94%，只剩下1万多元了。,False
案例-66,黄某,我马上联系指导老师，但是发现无法联系上他们，意识到情况不对，我立即赶到金东分局多湖派出所报案。,False
案例-67,王女士,嗨，你好。我听说你在虚拟货币这个领域很懂，我想请你帮我投资一些虚拟货币，我听说能有很高的收益。,False
案例-67,诈骗者,你好，王女士。是的，虚拟货币确实是一个很热门的投资领域，有很高的潜力。我可以为你提供一些指导和帮助，一起获得利润。,True
案例-67,王女士,听起来不错，我确实希望能获得一些额外的收益。请问我需要怎么操作呢？,False
案例-67,诈骗者,首先，你需要注册一个数字货币交易平台的账户，我可以为你推荐一个可靠的平台。然后，你需要充值一定的资金到账户上，才能进行交易。,True
案例-67,王女士,好的，我会注册一个账户，并充值资金到里面。,False
案例-67,诈骗者,很好，一旦你充值完成，我们可以一起挑选适合投资的虚拟货币种类，并进行交易。我会给你提供实时的市场分析和建议。记住，要根据市场走势及时买入和卖出。,True
案例-67,王女士,明白了，我会尽量按照你的指导来操作。,False
案例-67,诈骗者,很好，亲自操作是最明智的选择。不过，如果你碰到了任何问题或者需要帮助，随时可以联系我，我会全程为你服务。,True
案例-67,王女士,好的，谢谢你的帮助。我会保持联系的。,False
案例-68,李先生,公司出了问题，你赶紧向我发给你的银行账户上转23万元。,False
案例-68,李先生,不要问，照做就好了。,False
案例-68,李先生,人联系不上了，我是不是被骗了啊？,False
案例-68,朱女士,接到几通自称大使馆、公安机关、检察院工作人员的电话，称我涉嫌一桩案件，要逮捕我。,True
案例-68,朱女士,这才怀疑自己上当了。,False
案例-68,李先生,被骗的810万元，一大半都是我找朋友借的钱。,False
案例-68,覃某,2020年10月初，我和韦某加入了一个声称是交易虚拟货币的群。,True
案例-68,覃某,随后就等着一笔又一笔来历不明的钱款转入自己的银行卡内。,False
案例-68,覃某,将虚拟货币转至对方提供的收币账户，而对方把人民币打到覃某的账户上。,False
案例-68,覃某,只需要手指动一动，不菲的好处费便能收入囊中。,True
案例-68,覃某,不但没有感到害怕，反而还将朋友、家人拉下水。,True
案例-68,韦某秋,我为弟弟新开了多张银行卡并注册微信小号给他洗钱用。,False
案例-68,检察官,该炒币网站本身有防止洗钱的机制，购买虚拟货币时要求提供两级至三级的转账流水。,False
案例-68,检察官,在后续的笔录中，他们全部翻供，在审查逮捕阶段，5名犯罪嫌疑人均否认自己主观明知涉案钱款是犯罪所得。,False
案例-69,王先生,我在网络上看到了一个名为EEE虚拟币的理财产品，听说不仅是国家支持的项目，还可以在国外虚拟币平台兑现，真的很诱人啊！,False
案例-69,徐先生,是啊，我也看到了，并且一些人还说购买后能够获取暴利，听起来好像是一个不错的投资机会。,False
案例-69,王先生,既然看起来可靠，我们可以试试看，投一些钱进去看看能不能赚到一些。,False
案例-69,徐先生,对，而且这个公司在某个APP商城内还有在销售价格虚高的商品，买了之后还可以获得一些EEE虚拟币作为返还。听说很多人都这样操作了。,False
案例-69,王先生,这样的话我们就可以规避直接买卖的行为，看起来更像是一个正常的投资活动了。,False
案例-69,徐先生,是啊，而且这样也提高了隐蔽性，减少了被怀疑的概率，听起来很不错。,False
案例-69,王先生,好，我们先试试看，投入一些资金吧。,False
案例-69,徐先生,没问题，我们一起投资吧。,False
案例-69,警方,经调查，确认该虚拟币并无区块链特征，为虚构概念，涉嫌诈骗。,True
案例-70,受害者熊某,我下载了一个叫XXX棋牌游戏的软件，赢了一笔钱，后来输进去十万余元。,False
案例-70,警方民警,我们初步查明，这起网络赌博案涉案流水金额达4000亿，涉案人员有5万多人，服务器架设在境外，资金洗钱方式用了最难查的虚拟货币，案件的主要骨干可能在境外。,False
案例-70,警方副市长、公安局长陈实,抽调精悍警力与沙洋县公安局侦查专班组成'728'专案组。,False
案例-70,警方专案组,"这个案件侦查起来非常难：
第一，网络赌博打着棋牌游戏的幌子，为躲避打击又将服务器架设在境外；参赌涉案人员数以万计，调查难、取证难！
第二，犯罪团伙骨干境外坐镇指挥，境内发展了数以百计的下线代理，锁定难、缉捕难！
第三，线上游戏豆充值、传统银行卡批量流转、第四方支付平台沉淀、虚拟货币洗白，涉赌资金乔装打扮、反复流转，关联难、溯源难！",False
案例-70,警方专案组,'资金穿透法'，将涉赌资金流动指向图在计算机的数据库里交叉、聚合。在海量交易数据中抽丝剥茧，最终成功锁定资金链条和相关嫌疑人。,False
案例-70,警方专案组,先后赶赴福建、四川、广西、河南等地展开抓捕行动，摧毁14个相关团伙，抓获嫌疑人130余人，扣押涉案电脑和手机300余部、涉案手机卡、银行卡200张、点钞机和POS机18台。,False
案例-70,警方专案组,参赌人员交易全部用一种虚拟货币结算，成功锁定多个涉案虚拟货币账户，冻结涉案虚拟货币账户，避免了账户中价值1.6亿美元的涉案虚拟货币流入嫌疑人团伙手中。,False
案例-70,警方专案组,最终，沙洋县人民法院作出判决，对部分冻结的虚拟货币依法没收。这起案件成为全国首例经法院判决没收的虚拟货币案。,False
案例-70,警方专案组,最后，境外的主要嫌疑人被抓获，案件进入法院审理环节。这起全国首例经法院判决没收的虚拟货币案件最终被侦破。,False
案例-71,李明,嗨，你好！我是李明，是一个专门投资虚拟货币的人。听说你们对虚拟货币很感兴趣，我可以给你一些建议。,False
案例-71,王刚,哇，李明你好厉害啊！可以告诉我如何投资才能获得高回报吗？,False
案例-71,李明,当然可以！我有一个投资项目，回报率高达30%呢！只要你投资一些钱进去，很快你就能看到收益了。,True
案例-71,王刚,哇，这么高的回报率真是太诱人了！我很想赚钱，怎么投资呢？,False
案例-71,李明,首先你需要注册一个币种交易平台的账号，然后将钱充值到账户里，就可以开始投资了。,True
案例-71,王刚,好的，我会按照你说的方法去做的！,False
案例-71,李明,很好，还有一件事，我们的投资项目需要缴纳一笔入门费用，这样你才能成为会员，享受更高的收益。,True
案例-71,王刚,入门费用是多少呢？,False
案例-71,李明,只需要缴纳5000元，你就可以成为我们的会员了。,True
案例-71,王刚,这笔费用是必须的吗？,False
案例-71,李明,是的，入门费用是用来增加你的信用额度，让你可以拥有更高的投资门槛。这样你才能获得更多回报。,True
案例-71,王刚,哦，这样啊。那我准备好入门费用后，怎么给你呢？,False
案例-71,李明,你可以通过支付宝、微信或银行转账的方式将入门费用转给我。我会帮你办理入会手续。,True
案例-71,王刚,好的，我会尽快准备好资金进行转账。请问转账后，我可以马上开始投资吗？,False
案例-71,李明,是的，一旦你的入门费用到账，我会立刻帮你办理会员资格，你就可以开始投资了。,True
案例-71,王刚,太好了！谢谢你的指导，我会尽快完成转账的。,False
案例-71,李明,不客气，我期待着与你一起赚取丰厚的投资回报！如果你还有任何问题，随时都可以找我。,True
案例-72,犯罪团伙成员,嗨，你好啊！我是一个虚拟投资平台的客服，听说你对投资很感兴趣，想不想了解一下？,True
案例-72,受害者,哦，你好，我确实对投资感兴趣，能给我详细介绍一下吗？,False
案例-72,犯罪团伙成员,当然可以！我们的平台是一家非常安全可靠的投资机构，我们提供的投资产品收益非常高，而且我们还有专业的团队负责帮助客户管理投资，保证你的资金安全。,True
案例-72,受害者,听起来很不错啊，我可以了解一下你们的投资产品吗？,False
案例-72,犯罪团伙成员,当然可以！我们的投资产品包括虚拟货币，最近虚拟货币市场非常火热，投资风险也相对较低。你可以通过我们的平台购买虚拟货币，然后在市场上进行交易，获取丰厚的利润。,True
案例-72,受害者,虚拟货币听说过，但没什么接触过，不知道怎么购买和交易。,False
案例-72,犯罪团伙成员,没关系，我们会给你提供详细的指导和帮助。首先，你需要在我们的平台上注册一个账户，然后进行实名认证，确保你的账户安全。之后，你可以通过银行账户或者第三方支付平台向你的账户充值，然后就可以开始购买虚拟货币了。,True
案例-72,受害者,哦，那我需要提供哪些个人信息进行实名认证？,False
案例-72,犯罪团伙成员,实名认证需要提供身份证件照片、手机号码以及银行卡信息，这样我们才能确保你的身份真实可靠，保护你的账户安全。,True
案例-72,受害者,好的，我明白了。那我现在就去注册一个账户吧。,False
案例-72,犯罪团伙成员,很好，你可以访问我们的网站进行注册，如果有任何问题，可以随时联系我们的客服，我们会为你提供帮助。,True
案例-72,受害者,好的，谢谢你的帮助！我会尽快注册并充值的。,False
案例-73,小C,嘿，小A，我发现了一个很赚钱的投资机会，你有兴趣吗？,False
案例-73,小A,是什么机会？怎么赚钱的？,False
案例-73,小C,是投资虚拟货币，最近涨势很好，可以赚大钱。,False
案例-73,小A,听起来挺不错的，怎么操作？,False
案例-73,小C,首先，你需要下载一个比特币交易平台软件，我用的是okex。然后一次性投资一些火币，再将火币投入一个指定的虚拟货币平台。,False
案例-73,小A,投资多少钱？会不会太冒险了？,False
案例-73,小C,没问题的，你可以先投资少量试试，等你看到收益之后再决定投入更多。,False
案例-73,小A,好的，我先试试看，谢谢你的推荐。,False
案例-73,小C,不客气，希望你赚到大钱！我会一直在这个群里帮你解答问题的。,False
案例-73,小A,太好了，我很期待。,False
案例-74,讲师李明,大家好，欢迎来到我们的虚拟币投资课程分享直播间。,False
案例-74,投资人蒋先生,你好，听说你们这里有很好的虚拟币投资机会，我对此很感兴趣。,False
案例-74,讲师李明,是的，在我们平台上，我们可以为您提供专业的虚拟币投资指导和机会。,True
案例-74,投资人蒋先生,听起来很不错，我想知道如何开始投资。,False
案例-74,讲师李明,首先，您需要将人民币兑换成虚拟币，然后将虚拟币存入我们的平台进行交易。,True
案例-74,投资人蒋先生,好的，我明白了。我该怎么兑换虚拟币呢？,False
案例-74,讲师李明,我们会为您提供兑换的方式和平台，您只需要按照指示操作即可。,True
案例-74,投资人蒋先生,那怎么知道何时买入或卖出虚拟币呢？,False
案例-74,讲师李明,我们会提供专业的行情分析和指导，告诉您何时是适合买入或卖出的时机。,True
案例-74,投资人蒋先生,听起来很有帮助，我想开始投资了。,False
案例-74,讲师李明,非常好！您的决定很明智，我们会努力帮助您获得丰厚的收益。,True
案例-74,投资人蒋先生,谢谢你们的帮助，我相信你们。,False
案例-75,张某,有人给我打电话说我有一笔交易涉嫌洗黑钱，要求我进行合法资产证明。我犹豫了一下，对方就说我将成为黑户，孩子会受牵连。后来他们让我下载了一个叫“开会宝”的APP进入会议，说如果不处理，以后要去北京银保监局处理。我就按照他们说的进行操作，下载了“火币钱包”APP。他们说虚拟货币会打到我的火币钱包账户里，等验资结束后，我再把钱打回去。然后我将资金转到对方提供的银行卡上进行所谓的合法资产证明。转了两笔共3.8万元。但后来我意识到被骗了。,True
案例-75,专家,这个电话听起来很可疑啊，他们冒充虚拟货币交易所，要求你进行资产证明。而且他们说虚拟货币会打到你的火币钱包账户里，这听起来也很像是诈骗行为。怎么可能会有这么容易的验证方式呢？而且在中国，虚拟货币交易是非法的，不存在正规交易平台。你应该立即报警。,False
案例-75,张某,是啊，现在我意识到了。我真的太贪心了，以为可以利用虚拟币赚一笔。没想到被骗了这么多钱。现在只能认倒霉了。,False
案例-76,黄女士,嗨，你好。,False
案例-76,诈骗者,你好，很高兴认识你。,False
案例-76,黄女士,我也很高兴认识你。你真的很帅，也很聪明。,False
案例-76,诈骗者,谢谢夸奖，你也很漂亮，很有智慧。,False
案例-76,黄女士,你说过你懂投资，能教教我吗？,False
案例-76,诈骗者,当然可以，投资是一门很有趣的学问。,False
案例-76,黄女士,那你觉得我应该投资哪个平台呢？,False
